,A,B,C,D,E,F
0,0.6090138896990841,3.06165484901863,2.213009293945436,-1.184504105353637,-0.2130092939454354,-0.9159795986951114
1,0.9302471039627278,-0.3351448763004299,-1.065009624765079,2.2684979978893,0.0650096247650791,-0.3757106266569223
2,2.162754317660169,-3.2195558406855933,1.9977862405825892,0.7870812798188681,0.0022137594174104,-1.4073147743591687
3,0.8530781305850393,0.0238070321358474,1.079204937697542,1.4162637839168948,-0.079204937697542,0.5489399250361998
4,0.5612810362891706,4.747432406167705,-1.9476658024450004,0.5579038044839443,-0.0523341975549995,-0.9748634919524488
5,1.951823873620018,4.85098581892789,0.9903740431002912,-1.030921471917218,0.0096259568997088,-1.6189911083082895
6,2.951653089703872,-0.0752066985785729,-0.9146909977942173,0.2243886378260948,-0.0853090022057829,0.3122229423954269
7,0.667270510215892,-0.2491965545889568,2.04070283268418,0.3818016491280017,-0.0407028326841797,-0.840258235612881
8,0.8914415242888512,0.6021465043787922,-1.0228356393821203,2.9123979341605226,0.0228356393821204,-0.4702798252152157
9,2.998357506069623,-0.076294776218871,-1.994440917780839,-0.3487207160744531,-0.0055590822191609,-0.0573226614607286
10,-0.4338123175173594,3.9835370875266047,1.963474858831951,0.7255000963614213,0.036525141168049,-2.019516006825029
11,0.7861389123026246,0.1008734127623709,0.911557698784304,0.6016926796666797,0.088442301215696,-0.6662596017633378
12,2.870985102543392,0.3672767482702436,1.0187267915477642,2.706518219554732,-0.0187267915477643,0.5135925005628301
13,1.7676062826182335,1.5054208666882396,-0.9948301559247305,2.5821152234368574,-0.0051698440752695,-1.8053343867653089
14,2.826055828183975,1.136530191201382,-0.9646223023027796,-1.1140695008498,-0.0353776976972202,-0.598723287477618
15,2.306745146852289,0.9981160440063354,-1.9166747321898192,1.496238934204881,-0.0833252678101808,-1.25902489924622
16,0.9416095755317268,0.0007935315300842,0.1735147049869642,2.238905998638822,-0.1735147049869642,-0.3434171873328449
17,0.286035526972138,-0.9459290921877008,-0.8415787543512052,2.21156316148467,-0.1584212456487947,-1.2807093938647165
18,0.7649340867014758,-0.5237758984505613,0.8047568064256261,1.9476756525870649,0.1952431935743739,-0.6998573351793463
19,1.9441967539944875,3.822193186519778,-1.9981126487798893,0.6119528719544792,-0.0018873512201104,-1.6266285753658831
20,2.98718725198657,-0.1367858350835616,-0.853061097699017,-1.2927755788852666,-0.146938902300983,-0.1602510715782921
21,2.017723471722647,-1.1119283142791607,0.9979142648059276,0.2775451087452316,0.0020857351940723,-1.553071927053958
22,0.7128568563900539,1.05021454911608,2.162623286887268,2.48700878553136,-0.1626232868872677,-0.7772329027732983
23,2.988607895345188,-0.0854728010167403,-1.0739065174877198,-0.8739433004397075,0.0739065174877197,-0.1510880578614065
24,0.7494408917683572,-0.0096455929864761,-0.2186948570780409,0.5898752202143772,0.2186948570780409,-0.7235791354000465
25,0.7167748484848704,-0.3778701118818564,-0.3482752481776663,2.595058715200128,0.3482752481776663,-0.7716302401839285
26,-0.0674700281295905,-0.0089051643363676,-0.0042043239994032,2.630756954602272,0.0042043239994032,-1.6383176496340703
27,2.9454576021332146,-0.4754318000841098,2.2347625791387307,2.707993170063778,-0.2347625791387307,-0.3317997902374778
28,2.86386803696431,0.1547641232092964,2.3221672756966907,2.284132665670695,-0.3221672756966904,0.5278975190502008
29,2.2596069564595127,1.1135872311999713,-1.0689732359527633,2.298684431586281,0.0689732359527633,-1.308181143882099
30,0.9631422955216272,-0.4310590266351162,-0.7598918005717459,-0.2549301549767638,-0.2401081994282541,-0.2723467335099381
31,1.0284209042641643,-0.0385939126180225,-1.301253426206325,1.0969014854131331,0.3012534262063249,-3.380576161895568
32,2.93994211210196,-0.1506237492632788,-0.8498311131963744,2.014989595271547,-0.1501688868036256,-0.3483356540671503
33,0.1890567214396417,0.5385875031225414,-2.015450993444915,-0.4048704441130735,0.0154509934449154,-1.3805948711496303
34,2.6940217839976377,0.0166047519623222,0.0725548775059502,-0.7686891469887969,-0.0725548775059502,-0.8037360375355781
35,0.6783471974835744,0.1463441290626861,-1.8262018450652089,1.5109132476021974,-0.1737981549347912,0.8252855368791059
36,0.8929240933591001,1.3775848097652446,1.520052710343648,1.4031334540456517,0.4799472896563519,0.4669974225271676
37,0.8442417948461941,-0.1273500923605041,-0.212022620100779,2.348321506219796,0.212022620100779,0.5656474007598506
38,-0.7408872307053481,13.131894049670946,2.1433741531156416,-0.5331098717910724,-0.1433741531156417,-2.4051867366295583
39,2.789074911123612,-1.740003671153082,1.870777276135424,2.104281492822536,0.1292227238645759,-0.6614947203233796
40,0.6404843841712905,-1.834333259852123,-2.015773256533822,2.3190380324817386,0.015773256533822,0.8756674947162926
41,2.232664836114516,-1.98317074848442,-1.0102467757936784,0.4053739586857554,0.0102467757936784,-1.3359795071191334
42,2.643466685453938,0.1141728176893887,1.9799787595458156,-0.5980973030006607,0.0200212404541846,-0.8717778254838512
43,2.3209610660231963,-0.9618285862560904,-0.8591132210714099,1.3544003478348254,-0.1408867789285901,-1.2440522595030663
44,2.55201205759959,0.9100605928835162,-1.925842574811489,-0.6595130760691394,-0.0741574251885111,-0.9860209976359506
45,0.932448261599676,-0.812444322339838,-2.0650582706627705,0.8796580365045786,0.0650582706627706,-0.369665478430672
46,0.9965934835198356,0.082708106799276,-2.185494166209593,-0.9582304373495768,0.1854941662095934,0.0825645480589167
47,2.698206909101989,-0.100871260691721,1.8618111221558356,-0.7687276112016985,0.1381888778441646,-0.7979065801542099
48,1.0758766065743424,-2.24053115565974,-1.2062396529795332,0.3522152441160563,0.2062396529795331,-2.749531302143052
49,2.403891969005544,1.198369311203179,-2.0049799906721435,1.7551869080157738,0.0049799906721434,-1.15502903922923
50,2.1836499166561816,-2.39002702352241,-1.893196285695997,2.2536270701124463,-0.1068037143040029,-1.3860980844127486
51,0.9999918363075098,-0.0250410871480417,-1.867677823596935,-0.9871046593424871,-0.1323221764030651,-0.004040718648424
52,0.9994679563925326,-0.0333825016419547,-1.4741328880795663,-0.906293704896042,-0.5258671119204337,-0.0326217961664339
53,0.8846988478396087,-0.667749220741713,2.2884961759957965,2.3062420491901543,-0.2884961759957965,-0.4849487355962485
54,-0.7211841179308905,-2.2176990461289923,-1.004582071325163,0.014648155578446,0.0045820713251629,-2.3763064451089337
