,A,B,C,D,E,F
0,-0.259066204588022,6.322356886674265,-4.0,-0.5322235082145895,2.0,-1.832851601697357
1,-0.627980290170155,-27.605429010735346,-4.0,-0.48099342385495536,2.0,-2.2497515488678874
2,0.9985256993919435,0.0,0.0,-0.8751178762411852,2.0,-0.05430769762982257
3,2.9690035254108795,0.24043246573199117,-4.0,2.228477731489667,2.0,0.249631495431187
4,0.15208260933261705,-1.2960271850776135,-1.0,-0.8119171765786853,2.0,-1.4181212741411868
5,-0.4084882054704119,-1.646264192453208,-4.0,1.5357764084869343,2.0,-1.991593491250402
6,1.5439127342443453,-0.0,0.0,2.0592669665145085,2.0,-2.044389895047418
7,0.8881145468847638,-0.947161971491292,-2.0,0.7535464221980479,2.0,-0.4775697375668624
8,2.9363723894240854,-0.1473592347307189,-3.0,0.6395117267274922,2.0,-0.3586475826524088
9,2.921422825326566,-1.7324515130315936,-3.0,-0.7605537831701181,2.0,-0.3990698182261065
10,1.71136337776112,5.4396767208457115,-3.0,0.5566391404781051,2.0,-1.86359887392351
11,0.5285053927080545,-0.0,0.0,0.5896422412292902,2.0,-1.0139573061617173
12,0.9894233568862131,0.5120186981217931,-4.0,2.081485766207635,2.0,-0.14557018999819304
13,0.830614883372348,0.0,0.0,2.6538040104444303,2.0,0.5905853274931696
14,0.4778380234183386,0.45584405499088826,-1.0,1.9680210787153039,2.0,-1.0726043987287803
15,0.9999336262275607,0.004036160934527998,-1.0,2.523737645146689,2.0,-0.011521675806806131
16,-0.2365568917536908,-2.0509648998299377,-4.0,1.1372375905280743,2.0,-1.809616953954563
17,2.0440527869747602,13.229431837151688,-4.0,-0.9443661804169339,2.0,-1.526729278870203
18,0.536832028332129,0.40451585056319067,-4.0,2.277118875817668,2.0,-1.0041186265555613
19,2.9939108157009917,0.0,0.0,2.266769162968318,2.0,0.11041172082173292
20,0.8995035126579394,3.4285099954062597,-4.0,1.442609090951686,2.0,0.45216449589773433
21,0.9774220343360593,0.011701850759016266,-3.0,2.2078350171546477,2.0,-0.21290111175289506
22,2.8156109522461685,-0.0,0.0,2.043058211665659,2.0,-0.6170120029092909
23,0.9500333625413362,-0.0,0.0,1.1205463371183373,2.0,-0.3174535662764567
24,0.8875688901888552,-0.5803698437739125,-4.0,0.07034068890205258,2.0,0.4787555645705277
25,2.9940191444756334,0.8332443431502361,-3.0,0.23768036590019648,2.0,-0.10942419132182812
26,2.505406224794344,-2.3171991417884623,-4.0,1.747138508144691,2.0,-1.0409436493299995
27,0.30273514863165485,-1.6396032687714392,-3.0,1.2702259983084816,2.0,-1.2632351601592977
28,0.7017546763781672,-5.984861215446727,-4.0,0.4680234373153444,2.0,-0.7929388234246677
29,2.6027032988085175,-2.8036260362367322,-3.0,1.7543768706682976,2.0,-0.9239117952085738
30,2.019448246526044,9.759153145193265,-4.0,0.5845393228296116,2.0,-1.5513468540611717
31,2.186001465145232,0.32644809854165424,-1.0,1.4776791803617253,2.0,-1.3837053109710804
32,2.86698469034374,-2.923275978482383,-4.0,2.3161097278482092,2.0,0.5216770028837637
33,1.839403805144934,-0.0,0.0,2.372899166992302,2.0,-1.7320909852177544
34,0.17306532382367612,-0.0,0.0,2.17566893274239,2.0,-1.3968552160545267
35,1.5727007294717696,-4.231884780121558,-4.0,-0.45665782652192755,2.0,-2.012299819350751
36,0.884038669177466,0.0,0.0,1.7051749480450407,2.0,-0.48636303502927297
37,2.7694186110738164,-0.03205091595344553,-1.0,2.3597651803059194,2.0,0.6928658800276426
38,2.8208018688959235,-0.5270625491765369,-1.0,-0.40827815231453923,2.0,-0.6079829204345362
39,0.97831585389122,-0.31244702900539767,-4.0,0.8490329194412589,2.0,-0.2086287107587086
40,0.7234797575611853,-3.1878170227612825,-3.0,2.371050668542695,2.0,-0.7619666282210079
41,1.4476733248678704,-0.0,0.0,-0.14212903932679788,2.0,-2.1559490164842736
42,2.93851208569886,-0.690874386951495,-2.0,0.08708404976631157,2.0,0.3525012975818326
43,0.4721631364479003,-2.1213297310764694,-3.0,2.1925233371773976,2.0,1.0790532612540802
44,-0.6572369173120779,-17.69153679539555,-4.0,0.1711714166390529,2.0,-2.2879430982388245
45,0.9208915208472077,-1.780024920726274,-3.0,-1.0939286853820473,2.0,-0.40043497187985255
46,2.9847931818154207,0.27518604167816496,-3.0,-0.1934246055206953,2.0,-0.17461681742052437
47,2.9111839036378333,1.5172149113594389,-4.0,2.7331614509069753,2.0,-0.42464778103810524
48,0.9912499225484651,-0.04060479664903718,-1.0,-0.9202652737988536,2.0,-0.1323848023996987
49,0.9580877296188258,-0.7322233003117941,-4.0,2.7293785132153645,2.0,0.29054555721401665
