,A,B,C,D,E,F
0,0.6090138896990841,3.06165484901863,2.2130092939454356,-1.184504105353637,-0.2130092939454354,-0.9159795986951114
1,0.9302471039627278,-0.33514487630042994,-1.065009624765079,2.2684979978893,0.06500962476507917,-0.37571062665692234
2,2.162754317660169,-3.2195558406855933,1.9977862405825895,0.7870812798188681,0.0022137594174104656,-1.4073147743591687
3,0.8530781305850393,0.023807032135847485,1.079204937697542,1.4162637839168948,-0.07920493769754208,0.5489399250361998
4,0.5612810362891706,4.747432406167705,-1.9476658024450004,0.5579038044839443,-0.05233419755499956,-0.9748634919524487
5,1.951823873620018,4.85098581892789,0.9903740431002911,-1.030921471917218,0.009625956899708887,-1.6189911083082897
6,2.951653089703872,-0.07520669857857293,-0.9146909977942171,0.22438863782609486,-0.0853090022057829,0.3122229423954269
7,0.667270510215892,-0.24919655458895687,2.04070283268418,0.38180164912800174,-0.040702832684179756,-0.840258235612881
8,0.8914415242888512,0.6021465043787922,-1.0228356393821203,2.9123979341605226,0.022835639382120406,-0.4702798252152157
9,2.998357506069623,-0.07629477621887108,-1.994440917780839,-0.3487207160744531,-0.005559082219160991,-0.05732266146072862
10,-0.43381231751735944,3.9835370875266047,1.963474858831951,0.7255000963614213,0.03652514116804901,-2.019516006825029
11,0.7861389123026246,0.10087341276237091,0.9115576987843039,0.6016926796666797,0.08844230121569606,-0.6662596017633378
12,2.8709851025433917,0.36727674827024365,1.0187267915477642,2.7065182195547317,-0.018726791547764347,0.5135925005628301
13,1.7676062826182335,1.5054208666882396,-0.9948301559247305,2.5821152234368574,-0.005169844075269539,-1.8053343867653089
14,2.826055828183975,1.1365301912013819,-0.9646223023027797,-1.1140695008498,-0.035377697697220274,-0.598723287477618
15,2.306745146852289,0.9981160440063354,-1.9166747321898192,1.496238934204881,-0.08332526781018082,-1.2590248992462199
16,0.9416095755317268,0.0007935315300842178,0.17351470498696428,2.238905998638822,-0.17351470498696428,-0.3434171873328449
17,0.286035526972138,-0.9459290921877007,-0.8415787543512052,2.21156316148467,-0.15842124564879476,-1.2807093938647163
18,0.7649340867014758,-0.5237758984505613,0.8047568064256261,1.9476756525870647,0.19524319357437395,-0.6998573351793463
19,1.9441967539944873,3.8221931865197774,-1.9981126487798895,0.6119528719544792,-0.0018873512201104496,-1.6266285753658833
20,2.98718725198657,-0.13678583508356168,-0.853061097699017,-1.2927755788852666,-0.14693890230098303,-0.16025107157829216
